step,timestamp,mode,total_waiting_time,baseline_waiting_time,total_queue,total_throughput,rl_gain
1692,1776326933.2793996,sumo,28455.0,28510.2,201.0,16.905,55.20000000000073
1693,1776326935.2926803,sumo,28655.0,28710.0,200.0,16.758,55.0
1694,1776326937.288489,sumo,28855.0,28910.2,201.0,17.257,55.20000000000073
1695,1776326939.296376,sumo,29055.0,29110.2,201.0,17.101,55.20000000000073
1696,1776326941.3149242,sumo,29255.0,29310.0,200.0,16.806,55.0
1697,1776326943.3049061,sumo,29455.0,29510.2,201.0,16.871,55.20000000000073
1698,1776326945.3291876,sumo,29655.0,29710.2,201.0,16.594,55.20000000000073
1699,1776326947.3319979,sumo,29855.0,29910.2,201.0,16.646,55.20000000000073
1700,1776326949.336432,sumo,30055.0,30110.2,201.0,16.826,55.20000000000073
1701,1776326951.3761477,sumo,30255.0,30310.0,200.0,17.083,55.0
1702,1776326953.334059,sumo,30455.0,30510.0,200.0,17.056,55.0
1703,1776326955.357027,sumo,30655.0,30710.4,202.0,17.156,55.400000000001455
1704,1776326957.3709211,sumo,30855.0,30910.0,200.0,17.081,55.0
1705,1776326959.3844986,sumo,31055.0,31110.2,201.0,17.085,55.20000000000073
1706,1776326961.3764884,sumo,31255.0,31310.2,201.0,16.451,55.20000000000073
1707,1776326963.4042609,sumo,31455.0,31510.0,200.0,16.485,55.0
1708,1776326965.395676,sumo,31655.0,31710.0,200.0,17.497,55.0
1709,1776326967.391537,sumo,31855.0,31910.4,202.0,17.042,55.400000000001455
1710,1776326969.4018066,sumo,32055.0,32110.0,200.0,17.224,55.0
1711,1776326971.4170523,sumo,32255.0,32310.0,200.0,17.267,55.0
1712,1776326973.4565787,sumo,32455.0,32510.4,202.0,17.543,55.400000000001455
1713,1776326975.4234574,sumo,32655.0,32710.0,200.0,17.025,55.0
1714,1776326977.436985,sumo,32855.0,32910.0,200.0,17.538,55.0
1715,1776326979.4522738,sumo,33055.0,33110.2,201.0,16.977,55.19999999999709
1716,1776326981.4713802,sumo,33256.0,33311.4,202.0,16.425,55.400000000001455
1717,1776326983.476072,sumo,33455.0,33510.0,200.0,16.425,55.0
1718,1776326985.4744923,sumo,33655.0,33710.0,200.0,16.643,55.0
1719,1776326987.4880738,sumo,33855.0,33910.4,202.0,16.169,55.400000000001455
1720,1776326989.4862025,sumo,34055.0,34110.0,200.0,16.516,55.0
1721,1776326991.516961,sumo,34255.0,34310.2,201.0,16.564,55.19999999999709
1722,1776326993.5145507,sumo,34455.0,34510.2,201.0,16.895,55.19999999999709
1723,1776326995.53761,sumo,34655.0,34710.0,200.0,16.208,55.0
1724,1776326997.5606232,sumo,34855.0,34910.2,201.0,16.673,55.19999999999709
1725,1776326999.5493283,sumo,35055.0,35110.2,201.0,16.445,55.19999999999709
1726,1776327001.5688407,sumo,35255.0,35310.0,200.0,15.998,55.0
1727,1776327003.5972397,sumo,35455.0,35510.2,201.0,16.333,55.19999999999709
1728,1776327005.5777454,sumo,35655.0,35710.2,201.0,16.694,55.19999999999709
1729,1776327007.5866961,sumo,35855.0,35910.2,201.0,16.254,55.19999999999709
1730,1776327009.5865293,sumo,36055.0,36110.2,201.0,17.086,55.19999999999709
1731,1776327011.5985715,sumo,36255.0,36310.0,200.0,17.212,55.0
1732,1776327013.6137466,sumo,36455.0,36510.2,201.0,16.975,55.19999999999709
1733,1776327015.6253252,sumo,36655.0,36710.0,200.0,17.077,55.0
1734,1776327017.6386533,sumo,36855.0,36910.2,201.0,17.189,55.19999999999709
1735,1776327019.6420429,sumo,37055.0,37110.2,201.0,16.245,55.19999999999709
1736,1776327021.6565967,sumo,37255.0,37310.0,200.0,16.819,55.0
1737,1776327023.655078,sumo,37455.0,37510.4,202.0,16.476,55.400000000001455
1738,1776327025.6572137,sumo,37655.0,37710.0,200.0,17.348,55.0
1739,1776327027.6816132,sumo,37855.0,37910.2,201.0,17.649,55.19999999999709
1740,1776327029.6818144,sumo,38055.0,38110.0,200.0,17.551,55.0
1741,1776327031.6967273,sumo,38255.0,38310.2,201.0,16.88,55.19999999999709
1742,1776327033.7045796,sumo,38455.0,38510.2,201.0,17.001,55.19999999999709
1743,1776327035.715234,sumo,38655.0,38710.0,200.0,16.088,55.0
1744,1776327037.7364426,sumo,38855.0,38910.0,200.0,17.15,55.0
1745,1776327039.729995,sumo,39055.0,39110.2,201.0,17.098,55.19999999999709
1746,1776327041.7442741,sumo,39255.0,39310.2,201.0,17.023,55.19999999999709
1747,1776327043.7340415,sumo,39455.0,39510.0,200.0,17.175,55.0
1748,1776327045.7608182,sumo,39655.0,39710.0,200.0,17.247,55.0
1749,1776327047.7422945,sumo,39855.0,39910.4,202.0,16.33,55.400000000001455
1750,1776327049.7529356,sumo,40055.0,40110.0,200.0,17.34,55.0
1751,1776327051.752313,sumo,40255.0,40310.2,201.0,16.957,55.19999999999709
1752,1776327053.7633042,sumo,40455.0,40510.0,200.0,16.341,55.0
1753,1776327055.775952,sumo,40655.0,40710.2,201.0,16.505,55.19999999999709
1754,1776327057.7936423,sumo,40855.0,40910.2,201.0,16.53,55.19999999999709
1755,1776327059.8097332,sumo,41055.0,41110.2,201.0,16.46,55.19999999999709
1756,1776327061.8054507,sumo,41255.0,41310.0,200.0,17.053,55.0
1757,1776327063.8047826,sumo,41455.0,41510.2,201.0,15.929,55.19999999999709
1758,1776327065.819254,sumo,41655.0,41710.0,200.0,16.416,55.0
1759,1776327067.8418634,sumo,41855.0,41910.2,201.0,16.211,55.19999999999709
1760,1776327069.8569448,sumo,42055.0,42110.2,201.0,16.767,55.19999999999709
1761,1776327071.8565414,sumo,42255.0,42310.2,201.0,16.73,55.19999999999709
1762,1776327073.863117,sumo,42455.0,42510.2,201.0,16.446,55.19999999999709
1763,1776327075.8581629,sumo,42655.0,42710.0,200.0,16.492,55.0
1764,1776327077.9101996,sumo,42855.0,42910.2,201.0,16.9,55.19999999999709
1765,1776327079.895089,sumo,43055.0,43110.2,201.0,16.343,55.19999999999709
1766,1776327081.9060721,sumo,43255.0,43310.0,200.0,16.64,55.0
1767,1776327083.8923242,sumo,43455.0,43510.2,201.0,16.517,55.19999999999709
1768,1776327085.900856,sumo,43655.0,43710.0,200.0,17.315,55.0
1769,1776327087.916742,sumo,43855.0,43910.2,201.0,17.241,55.19999999999709
1770,1776327089.9277034,sumo,44055.0,44110.2,201.0,17.513,55.19999999999709
1771,1776327091.9443374,sumo,44255.0,44310.0,200.0,17.407,55.0
1772,1776327093.933443,sumo,44455.0,44510.0,200.0,17.597,55.0
1773,1776327095.9435236,sumo,44655.0,44710.4,202.0,16.579,55.400000000001455
1774,1776327097.9584613,sumo,44855.0,44910.0,200.0,17.384,55.0
1775,1776327099.9451833,sumo,45055.0,45110.0,200.0,16.868,55.0
1776,1776327101.9630349,sumo,45255.0,45310.4,202.0,16.446,55.400000000001455
1777,1776327103.9703825,sumo,45455.0,45510.0,200.0,16.333,55.0
1778,1776327105.9858732,sumo,45655.0,45710.0,200.0,16.388,55.0
1779,1776327108.00719,sumo,45855.0,45910.4,202.0,16.173,55.400000000001455
1780,1776327110.006111,sumo,46055.0,46110.0,200.0,16.222,55.0
1781,1776327112.009083,sumo,46255.0,46310.2,201.0,16.195,55.19999999999709
1782,1776327114.019131,sumo,46455.0,46510.2,201.0,16.165,55.19999999999709
1783,1776327116.042388,sumo,46655.0,46710.0,200.0,16.611,55.0
1784,1776327118.0525312,sumo,46855.0,46910.2,201.0,17.041,55.19999999999709
1785,1776327120.0466695,sumo,47055.0,47110.2,201.0,16.466,55.19999999999709
1786,1776327122.0531287,sumo,47255.0,47310.0,200.0,17.122,55.0
1787,1776327124.0822434,sumo,47455.0,47510.2,201.0,17.106,55.19999999999709
1788,1776327126.0794551,sumo,47655.0,47710.2,201.0,17.073,55.19999999999709
1789,1776327128.0891676,sumo,47855.0,47910.0,200.0,16.688,55.0
1790,1776327130.1040256,sumo,48055.0,48110.4,202.0,17.019,55.400000000001455
1791,1776327132.1204455,sumo,48255.0,48310.0,200.0,16.573,55.0
1792,1776327134.136517,sumo,48455.0,48510.2,201.0,17.268,55.19999999999709
1793,1776327136.1434832,sumo,48655.0,48710.2,201.0,17.276,55.19999999999709
1794,1776327138.146706,sumo,48855.0,48910.0,200.0,17.405,55.0
1795,1776327140.2038374,sumo,49055.0,49110.2,201.0,16.885,55.19999999999709
1796,1776327142.1780388,sumo,49255.0,49310.2,201.0,16.921,55.19999999999709
1797,1776327144.1899083,sumo,49455.0,49510.2,201.0,17.037,55.19999999999709
1798,1776327146.185287,sumo,49656.0,49711.4,202.0,17.023,55.400000000001455
1799,1776327148.2059882,sumo,49855.0,49910.0,200.0,17.106,55.0
1800,1776327150.219546,sumo,50055.0,50110.2,201.0,17.278,55.19999999999709
1801,1776327152.2267392,sumo,50255.0,50310.2,201.0,17.366,55.19999999999709
1802,1776327154.2399542,sumo,50455.0,50510.0,200.0,17.422,55.0
1803,1776327156.2359035,sumo,50655.0,50710.2,201.0,17.063,55.19999999999709
1804,1776327158.2547903,sumo,50855.0,50910.0,200.0,17.389,55.0
1805,1776327160.2585533,sumo,51055.0,51110.2,201.0,16.902,55.19999999999709
1806,1776327162.2644963,sumo,51255.0,51310.2,201.0,17.399,55.19999999999709
1807,1776327164.2709773,sumo,51455.0,51510.2,201.0,17.147,55.19999999999709
1808,1776327166.28127,sumo,51655.0,51710.0,200.0,17.425,55.0
1809,1776327168.3052452,sumo,51855.0,51910.0,200.0,17.055,55.0
1810,1776327170.321904,sumo,52055.0,52110.4,202.0,17.512,55.400000000001455
1811,1776327172.344039,sumo,52255.0,52310.0,200.0,17.13,55.0
1812,1776327174.3270981,sumo,52455.0,52510.0,200.0,16.932,55.0
1813,1776327176.3338344,sumo,52655.0,52710.2,201.0,16.385,55.19999999999709
1814,1776327178.355783,sumo,52855.0,52910.2,201.0,16.926,55.19999999999709
1815,1776327180.350333,sumo,53055.0,53110.0,200.0,17.243,55.0
1816,1776327182.3746097,sumo,53255.0,53310.2,201.0,17.0,55.19999999999709
1817,1776327184.3629115,sumo,53455.0,53510.2,201.0,16.149,55.19999999999709
1818,1776327186.3757145,sumo,53655.0,53710.0,200.0,16.358,55.0
1819,1776327188.393913,sumo,53855.0,53910.2,201.0,15.312,55.19999999999709
1820,1776327190.3996415,sumo,54055.0,54110.2,201.0,15.602,55.19999999999709
1821,1776327192.3963609,sumo,54255.0,54310.2,201.0,14.691,55.19999999999709
1822,1776327194.4091678,sumo,54455.0,54510.2,201.0,16.195,55.19999999999709
1823,1776327196.4412198,sumo,54655.0,54710.0,200.0,16.279,55.0
1824,1776327198.4284928,sumo,54855.0,54910.2,201.0,16.67,55.19999999999709
1825,1776327200.4482553,sumo,55055.0,55110.0,200.0,16.959,55.0
1826,1776327202.481011,sumo,55255.0,55310.2,201.0,16.942,55.19999999999709
1827,1776327204.4465263,sumo,55455.0,55510.2,201.0,16.212,55.19999999999709
1828,1776327206.4522762,sumo,55655.0,55710.0,200.0,16.827,55.0
1829,1776327208.4651246,sumo,55855.0,55910.2,201.0,16.004,55.19999999999709
1830,1776327210.4688225,sumo,56055.0,56110.0,200.0,17.005,55.0
1831,1776327212.476075,sumo,56255.0,56310.2,201.0,16.808,55.19999999999709
1832,1776327214.4962537,sumo,56455.0,56510.2,201.0,16.948,55.19999999999709
1833,1776327216.5007598,sumo,56655.0,56710.0,200.0,16.926,55.0
1834,1776327218.529511,sumo,55952.0,56006.6,198.0,16.188,54.599999999998545
1835,1776327220.518379,sumo,54948.0,55001.8,194.0,16.068,53.80000000000291
1836,1776327222.5257938,sumo,53040.0,53092.2,186.0,16.639,52.19999999999709
1837,1776327224.5415776,sumo,50529.0,50579.8,179.0,16.388,50.80000000000291
1838,1776327226.5442832,sumo,48014.0,48062.8,169.0,16.067,48.80000000000291
1839,1776327228.5598593,sumo,45200.0,45247.6,163.0,16.484,47.599999999998545
1840,1776327230.5491056,sumo,42388.0,42434.6,158.0,16.753,46.599999999998545
1841,1776327232.5533574,sumo,39570.0,39615.0,150.0,16.945,45.0
1842,1776327234.5560834,sumo,36755.0,36799.2,146.0,16.956,44.19999999999709
1843,1776327236.556974,sumo,34535.0,34579.0,145.0,16.61,44.0
1844,1776327238.5713246,sumo,32016.0,32059.2,141.0,17.357,43.20000000000073
1845,1776327240.5738688,sumo,29496.0,29539.2,141.0,16.684,43.20000000000073
1846,1776327242.5775478,sumo,27270.0,27312.0,135.0,17.466,42.0
1847,1776327244.5959728,sumo,24754.0,24795.8,134.0,16.843,41.79999999999927
1848,1776327246.592388,sumo,22823.0,22864.8,134.0,17.197,41.79999999999927
1849,1776327248.5850956,sumo,20306.0,20346.8,129.0,17.35,40.79999999999927
1850,1776327250.5970817,sumo,18087.0,18128.4,132.0,17.246,41.400000000001455
1851,1776327252.6123474,sumo,15864.0,15905.0,130.0,16.717,41.0
1852,1776327254.6236367,sumo,13346.0,13386.6,128.0,17.333,40.600000000000364
1853,1776327256.6426198,sumo,10544.0,10584.8,129.0,16.938,40.79999999999927
1854,1776327258.6418414,sumo,8321.0,8360.4,122.0,16.943,39.399999999999636
1855,1776327260.652695,sumo,6686.0,6725.0,120.0,17.524,39.0
1856,1776327262.6571302,sumo,4465.0,4504.6,123.0,17.335,39.600000000000364
1857,1776327264.6743767,sumo,3120.0,3159.4,122.0,17.158,39.40000000000009
1858,1776327266.6788986,sumo,2077.0,2117.4,127.0,17.114,40.40000000000009
1859,1776327268.6917746,sumo,1619.0,1660.2,131.0,17.047,41.200000000000045
1860,1776327270.706106,sumo,1460.0,1501.8,134.0,16.814,41.799999999999955
1861,1776327272.713048,sumo,1601.0,1644.4,142.0,16.744,43.40000000000009
1862,1776327274.7170706,sumo,1752.0,1798.0,155.0,16.884,46.0
1863,1776327276.7293994,sumo,1908.0,1954.8,159.0,16.577,46.799999999999955
1864,1776327278.7397835,sumo,2071.0,2119.6,168.0,17.015,48.59999999999991
1865,1776327280.7560985,sumo,2240.0,2289.6,173.0,15.942,49.59999999999991
1866,1776327282.7645574,sumo,2419.0,2470.4,182.0,17.028,51.40000000000009
1867,1776327284.7674327,sumo,2601.0,2653.2,186.0,16.919,52.19999999999982
1868,1776327286.781307,sumo,2789.0,2842.0,190.0,17.366,53.0
1869,1776327288.8000267,sumo,2983.0,3037.0,195.0,16.95,54.0
1870,1776327290.8152606,sumo,3180.0,3234.4,197.0,16.781,54.40000000000009
1871,1776327292.8210895,sumo,3379.0,3434.0,200.0,16.607,55.0
1872,1776327294.823066,sumo,3579.0,3634.2,201.0,17.099,55.19999999999982
1873,1776327296.848786,sumo,3779.0,3834.2,201.0,16.182,55.19999999999982
1874,1776327298.8608131,sumo,3979.0,4034.0,200.0,16.781,55.0
1875,1776327300.8675635,sumo,4179.0,4234.2,201.0,17.068,55.19999999999982
1876,1776327302.8777275,sumo,4379.0,4434.2,201.0,17.0,55.19999999999982
1877,1776327304.8896778,sumo,4579.0,4634.0,200.0,17.007,55.0
1878,1776327306.892014,sumo,4779.0,4834.0,200.0,17.484,55.0
1879,1776327308.8979876,sumo,4979.0,5034.2,201.0,16.996,55.19999999999982
1880,1776327310.9057932,sumo,5179.0,5234.2,201.0,17.026,55.19999999999982
1881,1776327312.9261103,sumo,5379.0,5434.0,200.0,16.609,55.0
1882,1776327314.970382,sumo,5579.0,5634.0,200.0,17.237,55.0
1883,1776327316.949445,sumo,5779.0,5834.2,201.0,17.005,55.19999999999982
1884,1776327318.9614773,sumo,5979.0,6034.0,200.0,17.406,55.0
1885,1776327320.9726539,sumo,6179.0,6234.2,201.0,17.197,55.19999999999982
1886,1776327322.9895034,sumo,6379.0,6434.2,201.0,16.613,55.19999999999982
1887,1776327324.988835,sumo,6579.0,6634.0,200.0,16.09,55.0
1888,1776327327.0003967,sumo,6779.0,6834.2,201.0,16.282,55.19999999999982
1889,1776327329.0120652,sumo,6980.0,7035.4,202.0,16.273,55.399999999999636
1890,1776327331.0175703,sumo,7179.0,7234.0,200.0,16.69,55.0
1891,1776327333.0300264,sumo,7379.0,7434.2,201.0,16.487,55.19999999999982
1892,1776327335.047152,sumo,7579.0,7634.2,201.0,16.158,55.19999999999982
1893,1776327337.0513537,sumo,7779.0,7834.0,200.0,16.555,55.0
1894,1776327339.0676856,sumo,7979.0,8034.2,201.0,16.323,55.19999999999982
1895,1776327341.0822902,sumo,8179.0,8234.2,201.0,16.283,55.20000000000073
1896,1776327343.0923002,sumo,8379.0,8434.0,200.0,16.642,55.0
1897,1776327345.1088984,sumo,8579.0,8634.2,201.0,15.782,55.20000000000073
1898,1776327347.1206784,sumo,8779.0,8834.2,201.0,15.97,55.20000000000073
1899,1776327349.1255636,sumo,8979.0,9034.0,200.0,15.839,55.0
1900,1776327351.1309972,sumo,9179.0,9234.2,201.0,16.667,55.20000000000073
1901,1776327353.144036,sumo,9379.0,9434.2,201.0,16.437,55.20000000000073
1902,1776327355.1368418,sumo,9579.0,9634.0,200.0,17.371,55.0
1903,1776327357.1622162,sumo,9779.0,9834.4,202.0,17.204,55.399999999999636
1904,1776327359.151666,sumo,9979.0,10034.0,200.0,17.249,55.0
1905,1776327361.1624045,sumo,10179.0,10234.2,201.0,16.736,55.20000000000073
1906,1776327363.1779137,sumo,10379.0,10434.2,201.0,16.8,55.20000000000073
1907,1776327365.1893432,sumo,10579.0,10634.0,200.0,16.69,55.0
1908,1776327367.191801,sumo,10779.0,10834.2,201.0,16.861,55.20000000000073
1909,1776327369.1974833,sumo,10979.0,11034.2,201.0,16.534,55.20000000000073
1910,1776327371.1997888,sumo,11179.0,11234.0,200.0,16.852,55.0
1911,1776327373.2026143,sumo,11379.0,11434.2,201.0,17.188,55.20000000000073
1912,1776327375.213924,sumo,11579.0,11634.2,201.0,17.168,55.20000000000073
1913,1776327377.2253683,sumo,11779.0,11834.2,201.0,17.051,55.20000000000073
1914,1776327379.2403114,sumo,11979.0,12034.0,200.0,17.245,55.0
1915,1776327381.241784,sumo,12179.0,12234.2,201.0,16.859,55.20000000000073
1916,1776327383.2472594,sumo,12379.0,12434.2,201.0,16.781,55.20000000000073
1917,1776327385.258517,sumo,12579.0,12634.0,200.0,16.33,55.0
1918,1776327387.271554,sumo,12779.0,12834.2,201.0,16.772,55.20000000000073
1919,1776327389.2875404,sumo,12979.0,13034.2,201.0,16.43,55.20000000000073
1920,1776327391.3000803,sumo,13179.0,13234.2,201.0,17.658,55.20000000000073
1921,1776327393.3038116,sumo,13379.0,13434.2,201.0,17.288,55.20000000000073
1922,1776327395.3057737,sumo,13579.0,13634.0,200.0,17.519,55.0
1923,1776327397.3394675,sumo,13779.0,13834.0,200.0,17.434,55.0
1924,1776327399.3177462,sumo,13979.0,14034.4,202.0,17.669,55.399999999999636
1925,1776327401.337176,sumo,14179.0,14234.0,200.0,16.956,55.0
1926,1776327403.3244333,sumo,14379.0,14434.2,201.0,17.168,55.20000000000073
1927,1776327405.3341708,sumo,14579.0,14634.2,201.0,16.362,55.20000000000073
1928,1776327407.3495727,sumo,14779.0,14834.0,200.0,17.454,55.0
1929,1776327409.3562725,sumo,14979.0,15034.2,201.0,17.194,55.20000000000073
1930,1776327411.3825467,sumo,15179.0,15234.2,201.0,17.133,55.20000000000073
1931,1776327413.3810773,sumo,15379.0,15434.0,200.0,17.188,55.0
1932,1776327415.3931346,sumo,15579.0,15634.2,201.0,17.211,55.20000000000073
1933,1776327417.4112134,sumo,15779.0,15834.0,200.0,17.551,55.0
1934,1776327419.4262762,sumo,15979.0,16034.4,202.0,17.292,55.399999999999636
1935,1776327421.424746,sumo,16179.0,16234.0,200.0,16.873,55.0
1936,1776327423.4393215,sumo,16379.0,16434.0,200.0,17.222,55.0
1937,1776327425.4541495,sumo,16579.0,16634.4,202.0,16.738,55.400000000001455
1938,1776327427.4608836,sumo,16780.0,16835.2,201.0,16.719,55.20000000000073
1939,1776327429.4712358,sumo,16979.0,17034.0,200.0,17.12,55.0
1940,1776327431.4719837,sumo,17179.0,17234.2,201.0,17.399,55.20000000000073
1941,1776327433.4879186,sumo,17379.0,17434.2,201.0,17.026,55.20000000000073
1942,1776327435.4934592,sumo,17579.0,17634.0,200.0,16.676,55.0
1943,1776327437.4988,sumo,17779.0,17834.2,201.0,16.023,55.20000000000073
1944,1776327439.5036843,sumo,17979.0,18034.0,200.0,16.664,55.0
1945,1776327441.5299792,sumo,18179.0,18234.2,201.0,16.424,55.20000000000073
1946,1776327443.531674,sumo,18379.0,18434.2,201.0,17.013,55.20000000000073
1947,1776327445.5548,sumo,18579.0,18634.0,200.0,17.295,55.0
1948,1776327447.5575926,sumo,18779.0,18834.2,201.0,16.936,55.20000000000073
1949,1776327449.558761,sumo,18979.0,19034.0,200.0,15.8,55.0
1950,1776327451.5811305,sumo,19179.0,19234.2,201.0,16.282,55.20000000000073
1951,1776327453.5833898,sumo,19379.0,19434.0,200.0,16.283,55.0
1952,1776327455.5964458,sumo,19579.0,19634.2,201.0,16.35,55.20000000000073
1953,1776327457.6113982,sumo,19779.0,19834.2,201.0,15.866,55.20000000000073
1954,1776327459.6220345,sumo,19979.0,20034.0,200.0,17.145,55.0
1955,1776327461.6338491,sumo,20179.0,20234.2,201.0,16.591,55.20000000000073
1956,1776327463.6587503,sumo,20379.0,20434.2,201.0,15.793,55.20000000000073
1957,1776327465.6503825,sumo,20579.0,20634.0,200.0,15.597,55.0
1958,1776327467.678756,sumo,20779.0,20834.4,202.0,15.492,55.400000000001455
1959,1776327469.682986,sumo,20980.0,21035.2,201.0,15.932,55.20000000000073
1960,1776327471.6828332,sumo,21179.0,21234.2,201.0,16.222,55.20000000000073
1961,1776327473.688322,sumo,21379.0,21434.2,201.0,15.751,55.20000000000073
1962,1776327475.7042325,sumo,21579.0,21634.0,200.0,16.465,55.0
1963,1776327477.7038703,sumo,21779.0,21834.0,200.0,16.413,55.0
1964,1776327479.7175853,sumo,21979.0,22034.4,202.0,16.402,55.400000000001455
1965,1776327481.7391465,sumo,22179.0,22234.0,200.0,17.061,55.0
1966,1776327483.724422,sumo,22379.0,22434.2,201.0,16.341,55.20000000000073
1967,1776327485.7465506,sumo,22579.0,22634.2,201.0,16.253,55.20000000000073
1968,1776327487.7491062,sumo,22779.0,22834.0,200.0,16.785,55.0
1969,1776327489.7498353,sumo,22979.0,23034.2,201.0,16.085,55.20000000000073
1970,1776327491.7704477,sumo,23179.0,23234.2,201.0,16.507,55.20000000000073
1971,1776327493.7849655,sumo,23379.0,23434.0,200.0,16.612,55.0
1972,1776327495.801079,sumo,23579.0,23634.2,201.0,16.957,55.20000000000073
1973,1776327497.8101006,sumo,23779.0,23834.2,201.0,16.768,55.20000000000073
1974,1776327499.828098,sumo,23979.0,24034.0,200.0,17.039,55.0
1975,1776327501.8405437,sumo,24179.0,24234.4,202.0,16.39,55.400000000001455
1976,1776327503.84369,sumo,24380.0,24435.2,201.0,16.909,55.20000000000073
1977,1776327505.859825,sumo,24579.0,24634.2,201.0,16.747,55.20000000000073
1978,1776327507.8673198,sumo,24779.0,24834.2,201.0,16.462,55.20000000000073
1979,1776327509.8769948,sumo,24979.0,25034.0,200.0,16.539,55.0
1980,1776327511.8802025,sumo,25179.0,25234.2,201.0,16.482,55.20000000000073
1981,1776327513.8868883,sumo,25379.0,25434.2,201.0,16.827,55.20000000000073
1982,1776327515.9024076,sumo,25579.0,25634.0,200.0,16.784,55.0
1983,1776327517.9146154,sumo,25779.0,25834.2,201.0,15.988,55.20000000000073
1984,1776327519.9395888,sumo,25979.0,26034.2,201.0,16.949,55.20000000000073
